NAME,ISIN,1999-12-31 00:00:00,2000-01-31 00:00:00,2000-02-29 00:00:00,2000-03-31 00:00:00,2000-04-28 00:00:00,2000-05-31 00:00:00,2000-06-30 00:00:00,2000-07-31 00:00:00,2000-08-31 00:00:00,2000-09-29 00:00:00,2000-10-31 00:00:00,2000-11-30 00:00:00,2000-12-29 00:00:00,2001-01-31 00:00:00,2001-02-28 00:00:00,2001-03-30 00:00:00,2001-04-30 00:00:00,2001-05-31 00:00:00,2001-06-29 00:00:00,2001-07-31 00:00:00,2001-08-31 00:00:00,2001-09-28 00:00:00,2001-10-31 00:00:00,2001-11-30 00:00:00,2001-12-31 00:00:00,2002-01-31 00:00:00,2002-02-28 00:00:00,2002-03-29 00:00:00,2002-04-30 00:00:00,2002-05-31 00:00:00,2002-06-28 00:00:00,2002-07-31 00:00:00,2002-08-30 00:00:00,2002-09-30 00:00:00,2002-10-31 00:00:00,2002-11-29 00:00:00,2002-12-31 00:00:00,2003-01-31 00:00:00,2003-02-28 00:00:00,2003-03-31 00:00:00,2003-04-30 00:00:00,2003-05-30 00:00:00,2003-06-30 00:00:00,2003-07-31 00:00:00,2003-08-29 00:00:00,2003-09-30 00:00:00,2003-10-31 00:00:00,2003-11-28 00:00:00,2003-12-31 00:00:00,2004-01-30 00:00:00,2004-02-27 00:00:00,2004-03-31 00:00:00,2004-04-30 00:00:00,2004-05-31 00:00:00,2004-06-30 00:00:00,2004-07-30 00:00:00,2004-08-31 00:00:00,2004-09-30 00:00:00,2004-10-29 00:00:00,2004-11-30 00:00:00,2004-12-31 00:00:00,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-29 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-29 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-30 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-28 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-29 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-29 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-30 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-29 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-28 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-30 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-29 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-28 00:00:00,2008-12-31 00:00:00,2009-01-30 00:00:00,2009-02-27 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-29 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-30 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-29 00:00:00,2010-02-26 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-30 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-29 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-29 00:00:00,2021-02-26 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-30 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-29 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-29 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-29 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-30 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-28 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-29 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-29 00:00:00,2024-01-31 00:00:00,2024-02-29 00:00:00,2024-03-29 00:00:00,2024-04-30 00:00:00,2024-05-31 00:00:00,2024-06-28 00:00:00,2024-07-31 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-29 00:00:00,2024-12-31 00:00:00,2025-01-31 00:00:00,2025-02-28 00:00:00,2025-03-31 00:00:00,2025-04-30 00:00:00,2025-05-30 00:00:00,2025-06-30 00:00:00,2025-07-31 00:00:00,2025-08-29 00:00:00,2025-09-30 00:00:00,2025-10-31 00:00:00,2025-11-28 00:00:00,2025-12-31 00:00:00,2026-01-30 00:00:00
SLB,AN8068571086,30859.99,33574.85,40611.13,43352.43,43387.86,41861.39,42466.02,42074.79,48547.8,46840.63,43319.58,35281.65,45489.11,43703.7,36277.5,33017.72,38261.79,36374.67,30384.36,31019.17,28277.95,26373.51,27943.23,27706.61,31711.7,32542.72,33593.04,33945.07,31596.27,29801.49,26835.19,24783.55,24951.0,22332.21,23290.3,25694.25,24440.01,21890.91,24161.29,22132.3,24414.82,28310.25,27698.86,26243.16,28828.47,28335.48,27498.29,27469.03,32063.06,35848.29,37962.91,37618.18,34483.82,33682.55,37502.78,37981.09,36493.02,39628.29,37055.48,38639.2,39416.34,40093.11,44459.5,41525.0,40305.41,40281.85,44675.56,49264.35,50729.2,49707.21,53471.48,56393.36,57229.88,75306.19,67949.81,74786.19,81576.25,77364.06,77092.5,79152.75,72581.31,73445.69,74321.69,80684.06,74415.94,74825.63,74012.44,81437.25,87013.31,91774.75,100107.1,112912.0,115033.9,125166.4,115484.8,111753.7,117637.4,90307.38,103542.1,103798.4,119964.8,120656.7,128872.6,121879.0,113026.0,93408.69,61782.05,60693.54,50633.77,48815.59,45519.3,48598.02,58611.96,68470.31,64814.16,64083.52,67317.63,71565.5,74687.56,76716.81,78157.75,76200.5,73053.25,75695.5,85190.31,66976.13,66033.63,71188.44,73021.31,84059.31,95356.38,105521.0,113925.6,121114.7,127036.2,126548.2,121785.3,116316.8,116585.3,121942.3,105412.5,80165.06,98605.88,101102.2,91680.5,100259.8,103581.8,93331.69,98869.63,84347.19,86560.88,94563.94,96050.25,95983.88,92305.94,95080.56,92046.13,103670.3,103619.4,99679.56,98950.88,97089.69,95268.31,107614.4,107098.4,116366.0,123424.9,116445.0,117803.4,114404.9,121498.9,126963.8,132237.5,135480.0,152914.7,140520.7,142141.2,130853.9,126954.9,110599.8,108924.4,105072.9,107548.4,105945.9,120128.6,115252.9,109068.9,104804.4,97907.63,86978.19,98567.69,97063.56,87631.56,90797.63,89881.38,92359.63,111705.7,106088.4,109975.9,111978.6,109864.7,109412.5,108842.1,116939.4,116800.3,116480.3,112031.5,108518.1,100862.1,96693.63,91157.06,94978.38,87931.13,96584.38,88656.81,87063.75,93352.81,101829.8,90974.19,89782.25,94964.69,95117.06,92845.38,93455.69,87420.88,84320.5,71054.19,62454.58,49897.35,61140.87,61065.95,60386.84,59116.99,48049.89,55044.75,55278.67,44850.83,47304.54,45255.64,50114.84,55657.47,46395.06,37605.32,18721.59,23343.02,25632.9,25527.21,25180.18,26387.82,21660.0,20796.94,28940.31,30394.49,30923.59,39025.69,38020.67,37824.91,43809.75,44763.79,40316.82,39212.05,41574.04,45248.92,40227.5,42031.31,54830.16,55451.4,58390.04,55139.08,64962.64,50578.51,52374.81,53958.9,50906.19,73778.56,73097.94,75806.25,80922.31,75568.25,69983.69,70340.06,61046.91,69808.63,82912.0,83793.13,82855.19,79507.94,74336.94,74336.94,69774.5,69244.38,78342.0,67864.94,65592.31,67436.13,68571.81,62465.84,59239.83,56585.01,62050.05,53708.59,54774.95,56651.57,56854.73,45225.37,44953.31,45672.2,50485.0,55025.62,51346.14,53870.88,54139.78,57390.82,72344.13
STRABAG SE,AT000000STR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8937.64,8115.36,8120.03,6633.21,7026.17,7299.53,7986.94,9020.68,8890.54,7683.94,7079.53,4963.75,2205.93,1952.86,2567.21,2118.24,1489.85,2238.6,2664.72,2549.44,2516.81,2760.61,3631.79,3684.33,3530.51,3570.09,3385.63,3123.07,2808.25,2903.15,3008.74,2685.85,2480.04,2618.31,2395.85,2708.78,2939.25,2651.07,3135.15,3313.47,3355.46,3628.64,3834.07,3522.05,3387.36,3291.85,3988.47,3516.28,3541.94,3405.32,3272.01,3348.81,3446.46,3468.04,3044.96,2490.02,2618.52,2578.99,2567.73,2763.85,2862.2,3006.21,3069.92,3092.51,2809.33,2559.53,2627.85,2451.88,2356.04,2551.39,2441.91,2845.6,3002.03,3350.34,3349.2,3397.49,3108.08,2953.82,3185.05,3374.78,3585.81,3048.49,3128.65,2687.12,2467.44,2628.48,2507.17,2525.75,2736.38,2552.09,2662.27,2721.01,2542.87,2782.89,2824.93,2562.79,2630.19,2872.68,2919.58,2772.94,2926.45,3451.71,3584.31,3609.3,3432.16,3440.53,3552.71,3672.57,3686.14,3704.85,3904.15,4029.96,4102.67,4305.25,4498.5,4586.53,4749.9,4861.43,4725.62,4784.22,4597.8,4270.56,4494.84,4768.87,4380.45,4356.07,4525.36,4609.71,4302.47,4427.58,4332.18,4343.83,3869.91,3904.73,3225.31,3862.37,3751.44,3520.1,3685.93,3616.17,3820.71,3563.97,3597.75,3531.75,3657.01,3808.31,3827.82,3657.1,3298.54,2504.43,3078.32,3291.48,2835.42,3245.36,3394.11,3385.98,3190.39,3500.09,3829.12,3795.25,4018.99,3897.87,4369.78,4895.42,4715.75,4653.73,4663.01,4691.03,4405.05,4018.96,4276.19,4376.37,4165.86,4138.17,4026.39,4522.56,4349.31,4231.68,3946.13,3879.83,3939.45,4225.69,4281.54,4323.3,4074.71,4397.56,4479.84,4178.51,4169.67,4321.17,4381.75,4062.51,4050.45,4248.22,4692.27,4831.33,4840.91,4985.97,5043.53,5210.65,4935.22,4950.74,5129.83,4947.9,4652.68,4819.74,4835.47,5800.58,6909.8,8440.91,10388.23,10401.63,11199.05,11149.77,10862.57,10779.54,9264.69,10577.86,11246.32,12306.47
FLUGHAFEN WIEN,AT00000VIE62,537.09,567.85,559.05,576.48,498.86,517.64,554.94,525.07,532.96,561.74,565.78,733.61,794.55,761.47,772.57,703.93,727.92,676.44,679.94,695.53,699.54,573.6,495.62,564.11,560.96,592.3,589.49,655.02,677.14,694.61,721.82,627.95,658.85,660.04,704.9,695.63,705.15,758.36,760.52,709.0,732.59,769.34,763.3,787.56,782.28,846.17,855.9,893.66,985.36,1163.56,1161.16,1232.26,1160.54,1167.34,1210.99,1207.31,1204.93,1278.09,1376.82,1504.26,1589.85,1512.48,1636.15,1413.95,1365.03,1349.93,1362.67,1353.17,1396.2,1417.83,1358.25,1334.02,1498.41,1655.97,1694.02,1642.51,1599.3,1550.87,1603.63,1602.56,1701.3,1737.36,1882.91,1928.16,2060.23,2087.52,1944.04,2049.35,2290.28,2048.68,2073.83,2216.66,2104.13,2163.46,2485.26,2376.49,2425.45,2329.71,2405.6,2539.9,2654.84,2412.28,2004.98,1788.33,1712.25,1311.39,851.86,820.73,926.84,843.65,576.1,613.68,634.74,811.75,851.25,809.84,889.01,1089.72,1058.11,1060.56,1048.49,983.94,962.4,1046.28,1180.24,1050.6,1107.91,1211.27,1227.8,1217.0,1300.92,1291.89,1443.25,1381.99,1411.71,1333.59,1324.08,1221.22,1068.5,1036.56,1029.51,901.17,951.97,808.36,797.25,773.03,783.76,816.56,933.38,822.21,831.47,819.94,960.03,974.49,951.36,1037.9,1190.28,1296.27,1260.0,1252.42,1303.15,1268.3,1198.84,1332.88,1340.89,1422.76,1624.47,1684.95,1765.22,1689.24,1907.02,2080.99,2058.32,1977.19,1955.04,1970.88,1886.8,1753.71,1927.04,2034.16,1952.09,1819.61,1807.59,1825.68,1882.6,1884.31,1820.81,1821.32,1920.1,1891.89,1988.38,1962.8,1998.43,1841.9,1831.86,2297.36,2401.26,2320.27,2272.8,2475.15,2329.89,2076.72,2033.12,1974.18,2073.22,2373.88,2369.35,2658.78,3046.47,3191.68,3185.54,3288.49,3296.58,3277.04,3382.86,3355.31,3394.09,3714.94,3544.86,3445.26,3415.13,3221.08,3128.6,3169.75,3205.59,3424.42,3264.53,3262.38,3312.76,3489.22,3352.56,3640.69,3690.18,3477.54,3773.79,3741.0,3445.78,3512.02,3448.61,3482.39,3559.53,3393.12,2791.07,2165.94,2451.92,2616.28,2386.94,2562.71,2611.96,2186.73,1981.32,2723.04,3129.62,2872.68,3181.21,2887.71,3074.02,3132.39,2913.77,2789.07,2786.4,2915.75,2770.47,2562.34,2540.95,2655.46,2641.72,2453.36,2388.16,2366.48,2875.89,2809.31,2778.87,2719.75,2739.62,2854.2,2900.21,3106.22,3050.97,3604.9,3727.98,4043.41,4394.37,4306.49,4239.24,4246.47,4448.17,4637.44,4723.16,4571.38,4536.0,4572.35,4526.61,4486.54,4573.44,4653.83,5076.81,4781.24,4815.15,4755.34,4627.37,4645.39,4595.11,4917.77,5118.09,5187.75,5265.38,5134.06,5171.66,5152.17,5118.89,5381.01,5504.78,5496.28
RAIFFEISEN BANK INTL.,AT0000606306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7141.79,8550.02,9127.69,8067.2,8305.18,9561.78,8977.65,8869.14,9355.08,10322.06,11915.23,12163.68,12424.97,11858.47,12395.68,12250.64,12865.8,15191.72,16336.18,16804.6,21745.99,21729.73,19180.08,20027.55,20036.64,22323.37,22695.08,21920.14,20630.5,22546.28,25531.96,25233.07,23426.36,19361.51,20051.42,21162.3,25067.63,23157.79,19779.42,19353.92,17076.4,10855.55,4805.05,4249.02,4149.53,3171.19,2944.58,4355.55,5429.11,6504.07,5369.26,6865.86,8178.99,10074.19,9155.47,9171.85,8765.19,7734.82,6965.75,7366.94,7608.89,6661.65,5966.0,7028.12,6339.86,7221.37,11005.29,9638.83,10753.28,11512.34,11746.56,10864.52,10796.84,10677.79,10072.15,9814.44,8151.77,5811.25,5535.7,4605.66,5092.34,6654.17,7109.62,6899.09,6491.24,5362.93,6388.63,6465.74,6551.1,7089.07,7815.67,8051.76,8107.9,8771.96,7403.16,6656.41,6906.23,6689.28,5692.27,5930.5,6692.18,6401.79,7194.92,7216.38,6902.17,11260.11,10217.37,9771.79,9241.74,9822.5,9351.88,8071.76,7525.41,6372.95,6247.69,6077.64,4443.92,3438.14,4436.37,4096.72,4921.39,4497.09,4259.92,4305.11,3962.4,3829.51,4654.18,4582.51,4330.12,3677.35,3906.13,4445.45,4683.01,3922.02,3669.83,3865.98,4156.95,4462.84,4794.9,5340.97,5370.76,6506.63,6525.21,7442.41,7497.09,8673.84,8291.24,9664.46,10777.88,11026.42,11461.39,11668.39,11928.39,14190.97,12834.34,12779.45,11127.99,10401.88,10096.86,10980.78,9376.43,9474.77,8982.14,9698.78,8347.58,8711.48,8397.69,7390.6,8762.49,7631.87,7728.0,7771.58,7203.17,7634.91,8091.73,7728.75,8267.36,7509.41,6747.49,4827.34,5667.28,6051.97,5859.51,5659.51,5900.93,5041.43,4728.05,6319.27,6713.3,6461.83,6715.83,7241.04,7202.81,7830.29,7450.74,7785.72,7898.14,8646.35,9630.88,9708.14,9680.9,9137.53,5419.94,4739.56,3810.16,4358.66,3555.65,3947.66,4180.76,3934.68,4574.11,5090.56,5388.89,5880.06,5511.51,5060.53,5051.4,4804.49,5210.88,5338.44,4730.28,4809.33,4752.8,5491.05,6784.16,6903.26,6848.8,6558.1,6112.65,6042.04,5718.3,6410.48,6521.24,6556.76,5888.89,6413.36,6727.08,7508.97,8826.06,8427.92,8779.67,10038.0,9992.86,9577.98,10926.81,11340.09,12277.75,13337.81,14795.93,16701.97
ERSTE GROUP BANK,AT0000652011,1956.67,1803.98,1857.91,1910.4,1827.24,1810.26,1887.98,1894.88,1976.01,2132.84,2049.14,2025.37,2269.47,2517.34,2593.76,2570.87,2742.11,2421.4,2508.38,2567.01,2674.98,2476.89,2222.92,2638.05,2677.13,2534.35,2745.49,3134.68,3767.03,3632.77,4253.27,4093.42,3987.98,3706.1,3488.1,3226.74,4006.48,3986.94,3983.82,4247.52,4709.29,5039.95,5259.73,5218.55,5482.46,6019.83,6580.68,6799.38,7354.92,7698.02,8312.54,8908.6,8908.05,9194.32,9348.08,9374.95,9181.81,10046.31,10715.87,12286.12,12896.98,11928.62,13203.13,12660.71,11685.7,11916.18,12092.27,12317.15,13347.36,12953.66,12550.77,12866.76,13399.87,17168.42,18729.87,18139.47,18663.17,17597.49,17330.6,17804.53,18666.02,19215.63,21036.82,22526.96,24155.57,24455.09,23390.42,24469.19,25397.19,24734.53,24688.87,24014.95,22932.53,24041.13,25623.75,23049.66,22427.02,16951.92,18485.57,20573.03,23489.06,24118.28,19703.31,20356.52,19083.13,15304.4,8318.12,7160.25,7138.94,4809.85,3088.13,5366.49,6721.17,7632.46,8575.2,11038.9,13486.29,14192.51,12899.66,15348.57,14115.54,14472.47,14256.8,15887.82,16966.62,13624.89,12208.69,15171.87,13766.34,15163.27,17046.3,14834.74,17827.72,18976.61,19979.74,19108.02,19142.91,18836.04,19820.35,18145.06,13802.83,9830.43,8235.14,6607.4,6891.26,8588.78,9941.41,9084.59,9084.55,6818.04,7483.26,7157.49,7987.08,8814.75,9906.45,11605.74,12498.19,13274.35,12728.16,11009.64,12380.25,12815.08,10516.28,13029.12,13745.9,13590.86,15177.57,15162.33,15002.04,15652.07,15261.94,14690.62,14415.79,14949.16,13898.69,11073.52,11056.76,9845.9,10937.05,11669.97,10003.77,9323.68,11290.44,10586.53,12223.84,12447.54,12199.31,12958.85,12788.74,12444.74,12663.01,13181.82,13498.31,12430.97,11079.96,12097.66,12366.44,11507.2,9697.72,11393.24,12055.28,12734.14,13479.32,11963.68,12613.95,13070.69,12541.04,14031.58,15360.76,15610.66,16434.12,17793.97,18137.25,18568.76,18470.55,18782.28,18633.43,21701.34,21969.85,21566.18,21083.14,17901.03,17940.01,18587.2,17137.04,17861.08,17531.36,16960.15,14272.63,14992.7,16272.96,15809.82,17195.59,15207.03,15976.01,15523.7,13853.88,14216.55,15185.58,15401.37,16191.42,15794.4,14649.2,7962.8,9332.75,9449.51,10113.28,9605.68,10475.71,9008.96,8801.09,12390.5,13115.57,13184.32,14237.31,14608.73,15314.8,17666.88,15770.19,16671.29,17179.53,18958.71,18453.12,18659.65,20210.51,19865.12,15442.93,15823.98,13448.16,13356.15,10873.35,10824.56,9715.28,9532.79,10602.5,13099.32,13715.54,16220.23,16946.25,14242.41,15615.74,13870.42,15047.5,16291.57,15379.45,14934.13,15332.22,17402.26,17439.05,18698.2,16807.83,18774.66,19743.45,20608.01,19957.57,21898.68,23067.68,23136.09,23643.7,23072.63,25360.35,25365.23,27596.94,28254.91,27742.41,33019.46,34839.85,37847.27,39064.63,40132.12,42523.17,44853.29,49610.2,53477.31
TELEKOM AUSTRIA,AT0000720008,,,,,,,,,,,,1325.36,985.8,1031.82,999.51,897.24,1022.38,1008.73,1073.97,1145.43,1146.19,1075.85,1347.81,1465.12,1450.71,1443.39,1404.84,1427.6,1458.81,1512.51,1543.89,1624.95,1619.83,1484.05,1468.1,4526.11,5063.03,5125.96,5270.64,5128.64,5122.33,5504.09,5673.2,5486.98,5220.47,5298.74,5312.6,5801.87,6180.56,7031.53,7237.85,7188.93,7342.55,6985.08,7634.07,7759.75,6988.37,7005.3,7587.91,8505.4,9480.37,9385.76,9954.66,9811.77,9611.47,9353.43,9727.33,10124.0,10509.04,9976.67,10354.55,11330.25,11205.99,12094.27,11421.75,11769.14,12249.91,11180.4,11130.95,11287.34,12237.28,12604.15,12444.22,13254.96,13384.08,13591.92,12483.15,11456.82,13070.93,12589.99,11493.38,11328.1,11864.4,12004.54,13177.17,13503.6,12798.01,12783.46,10453.64,9541.11,11351.43,10958.38,9986.79,9502.58,9962.4,8005.21,5599.66,6093.83,6586.23,6484.16,6046.74,6962.52,6101.55,7096.89,7187.59,6984.89,7749.45,7977.75,7287.84,7701.46,6323.99,6145.03,5822.16,6204.26,5878.34,5648.0,4957.06,5701.96,5681.27,6676.78,6773.06,6170.23,6252.0,6110.05,6332.97,6487.74,6861.33,5731.92,5651.9,5430.64,4930.36,4504.6,5085.37,5134.56,5312.55,5167.07,5177.57,5151.17,4858.53,4080.8,4361.96,4037.11,3543.43,3134.58,2789.93,2880.9,3352.56,3279.0,2930.49,2911.92,3040.45,3036.08,2800.77,3073.5,3177.67,3716.75,3653.91,3774.61,3359.94,3875.33,4316.6,4405.78,4391.84,4311.78,4330.41,4238.24,4154.73,3992.72,3319.17,4543.78,4437.73,4348.88,4684.44,4760.03,4932.47,4709.37,4394.85,4525.37,4125.71,3742.01,4024.22,3617.73,3640.4,3661.2,3776.26,4094.39,4172.47,4115.95,3853.53,3911.57,3789.08,3752.37,3812.52,3690.17,3931.94,4099.09,4285.98,4539.88,4665.09,5449.46,5214.28,5980.04,6386.45,6029.23,6233.09,6418.62,6167.05,6448.75,5956.97,6325.32,6342.56,5879.64,5539.53,5784.74,5752.06,5147.8,4939.07,4883.15,5043.76,5093.44,4941.02,4834.89,4974.55,5042.85,5024.75,4956.98,5100.46,4832.07,5144.83,5341.12,5430.28,5338.94,4999.78,4629.85,4672.61,4789.78,4589.99,5013.2,4911.3,4698.67,4473.77,4888.5,5146.62,5061.65,5073.45,5248.22,5439.47,5825.18,5673.85,5665.6,5898.89,5745.23,5752.09,5564.87,5758.18,5735.84,5440.91,5175.42,4766.82,4648.1,4411.13,4099.18,4156.02,3847.33,3861.62,4016.27,4099.19,4452.62,4975.05,5017.6,5193.93,4831.59,4915.33,5069.81,4990.64,4643.16,4635.58,5270.81,5615.54,5817.83,5278.18,5561.94,5719.45,6268.76,6637.6,6155.03,6539.06,6526.33,5504.48,5509.37,5477.11,5560.61,5881.06,6201.52,7040.03,7362.86,7527.17,7073.24,7280.07,7105.2,7078.79,6878.68,7023.68,7091.12
