Year,Portfolio,ISIN,Name,Weight,CI,Contribution
2019,P(vw),US0255371017,AMER.ELEC.PWR.,0.0013720150521125765,3999.599152861562,5.487510240142773
2019,P(vw),US25746U1097,DOMINION ENERGY,0.0020025764010474525,2379.0510998054765,4.764231589356434
2019,P(vw),CH0012214059,HOLCIM,0.001003386883318431,4379.201500017662,4.394033344526119
2019,P(vw),US98389B1008,XCEL ENERGY,0.001000148084632594,4170.95799704938,4.1715756518319385
2019,P(vw),DE0007037129,RWE,0.0005532235366145005,5972.554645944095,3.304157803852558
2019,P(vw),US30231G1022,EXXON MOBIL,0.008673417687780965,361.57690490169404,3.136107522467449
2019,P(vw),US0091581068,AIR PRDS.& CHEMS.,0.0015234028187132472,1857.3218761188684,2.8294493813372608
2020,P(mv)_oos,US26441C2044,DUKE ENERGY,0.050542600933407796,2995.534112205431,151.4020852156091
2020,P(mv)_oos,US25746U1097,DOMINION ENERGY,0.047148816701716785,1996.255037211835,94.12106283937963
2020,P(mv)_oos,US3379321074,FIRSTENERGY,0.05237572934981501,1332.5489805165382,69.79322474890613
2020,P(mv)_oos,US4198701009,HAWAIIAN ELECTRIC INDS.,0.04647978509926311,1343.7680568538033,62.458050505819145
2020,P(mv)_oos,US65473P1057,NISOURCE,0.024466558800724056,1396.0874656837336,34.1574560701049
2020,P(mv)_oos,US7607591002,REPUBLIC SVS.'A',0.00930491677637544,1554.0135347690157,14.459966610386711
2020,P(mv)_oos,US6516391066,NEWMONT,0.02936798365506258,165.54969199178646,4.861860648515429
2020,P(mv)_oos,NL0009432491,KONINKLIJKE VOPAK,0.03181723571618864,149.5071371792493,4.756903824884725
2020,P(mv)_oos,US2091151041,CONSOLIDATED EDISON,0.009894672654817718,217.98950214728805,2.1569347659340994
2020,P(mv)_oos,DE0007042301,RHOEN-KLINIKUM,0.0510124767152839,28.764858225238832,1.4673666604334386
2020,P(mv)_oos(0.5),US25746U1097,DOMINION ENERGY,0.04315348525583779,1996.255037211835,86.14536231521284
2020,P(mv)_oos(0.5),US3379321074,FIRSTENERGY,0.04943413111768178,1332.5489805165382,65.87340102358773
2020,P(mv)_oos(0.5),US4198701009,HAWAIIAN ELECTRIC INDS.,0.018144827326471907,1343.7680568538033,24.382439358440944
2020,P(mv)_oos(0.5),US2091151041,CONSOLIDATED EDISON,0.0784428126300471,217.98950214728805,17.099709672256967
2020,P(mv)_oos(0.5),US6516391066,NEWMONT,0.031189933236139347,165.54969199178646,5.1634838404872525
2020,P(mv)_oos(0.5),NL0009432491,KONINKLIJKE VOPAK,0.02924568117615985,149.5071371792493,4.37243806750472
2020,P(mv)_oos(0.5),US03027X1000,AMERICAN TOWER,0.02931158774600756,83.78401910214635,2.4558426276257364
2020,P(mv)_oos(0.5),DE0007042301,RHOEN-KLINIKUM,0.052635237126002515,28.764858225238832,1.51404513358129
2020,P(mv)_oos(0.5),US65473P1057,NISOURCE,0.0009196570492565376,1396.0874656837336,1.28392167919474
2020,P(mv)_oos(0.5),US4404521001,HORMEL FOODS,0.03744375370910472,28.989551532149274,1.085477627707197
2020,P(vw)_oos(0.5),US0231351067,AMAZON.COM,0.024089376604414684,34.29321051468334,0.8261020630626804
2020,P(vw)_oos(0.5),CA0084741085,AGNICO-EAGLE MNS. (NYS),0.0011331172543406376,307.3544650200553,0.3482686475128606
2020,P(vw)_oos(0.5),US6516391066,NEWMONT,0.0020469229319895793,165.54969199178646,0.3388674609217993
2020,P(vw)_oos(0.5),US21036P1084,CONSTELLATION BRANDS 'A',0.005969472936721565,36.9998057733861,0.22086933922818264
2020,P(vw)_oos(0.5),US03027X1000,AMERICAN TOWER,0.0019921997477070565,83.78401910214635,0.16691450171717914
2020,P(vw)_oos(0.5),CA4969024047,KINROSS GOLD (NYS),0.0004923474426101418,309.7885639910148,0.1525236072308444
2020,P(vw)_oos(0.5),US6092071058,MONDELEZ INTERNATIONAL CL.A,0.004093083051984344,32.95763104994588,0.13489832108408648
2020,P(vw)_oos(0.5),FR0000120693,PERNOD-RICARD,0.005229343406181619,24.38902120214021,0.12753856720663562
2020,P(vw)_oos(0.5),NL0009432491,KONINKLIJKE VOPAK,0.0008050709085347125,149.5071371792493,0.12036384676132213
2020,P(vw)_oos(0.5),US5951121038,MICRON TECHNOLOGY,0.0006646692074937904,159.02926781993506,0.10570185741019397
2020,P(vw),US65339F1012,NEXTERA ENERGY,0.003972879081968511,2345.0586162021473,9.316634322299535
2020,P(vw),US8425871071,SOUTHERN,0.0017059025082066478,3506.7921938465847,5.982245599242382
2020,P(vw),US26441C2044,DUKE ENERGY,0.0017712404892858168,2995.534112205431,5.3058113065751025
2020,P(vw),FI0009007132,FORTUM,0.0005628154899671475,8142.675720983548,4.582824025548952
2020,P(vw),DE0007037129,RWE,0.0007518484898790566,4837.023653941413,3.636708929725128
2020,P(vw),CH0012214059,HOLCIM,0.0008905171300892607,3976.1704490289285,3.5408478970149684
2020,P(vw),US0255371017,AMER.ELEC.PWR.,0.0010869703065633474,3190.1070597761127,3.46755164873474
2020,P(vw),US25746U1097,DOMINION ENERGY,0.0016126131538910108,1996.255037211835,3.2191871315289946
2020,P(vw),US98389B1008,XCEL ENERGY,0.0009208460405039814,3371.8548364708945,3.104959175318423
2020,P(vw),US0091581068,AIR PRDS.& CHEMS.,0.0015891568899177046,1910.699919549477,3.0364019417172554
2021,P(mv)_oos,US3379321074,FIRSTENERGY,0.0694015249710035,1474.8697868396664,102.35821234033173
2021,P(mv)_oos,US1258961002,CMS ENERGY,0.027792158630085564,2628.4694610778442,73.05084021661096
2021,P(mv)_oos,US1270971039,COTERRA ENERGY,0.04129325256285944,1078.3186974281607,44.52728631615465
2021,P(mv)_oos,US65339F1012,NEXTERA ENERGY,0.01077435375503831,2400.30467554548,25.861731694199456
2021,P(mv)_oos,US2091151041,CONSOLIDATED EDISON,0.030950752394400566,227.5028580761065,7.0413846293320255
2021,P(mv)_oos,NL0009432491,KONINKLIJKE VOPAK,0.018212078534125885,225.14152297796622,4.100295097767428
2021,P(mv)_oos,US6516391066,NEWMONT,0.02030147978037768,151.36331216839176,3.0728992214776003
2021,P(mv)_oos,DE0007042301,RHOEN-KLINIKUM,0.0763093495365493,29.82942650951763,2.276264133989591
2021,P(mv)_oos,ES0112501012,EBRO FOODS,0.025776410020347272,62.274898296277954,1.6052233124602864
2021,P(mv)_oos,US4404521001,HORMEL FOODS,0.022363970462717517,69.0557475729659,1.5443606990026864
2021,P(mv)_oos(0.5),US3379321074,FIRSTENERGY,0.03763301147170675,1474.8697868396664,55.503791607410854
2021,P(mv)_oos(0.5),US1270971039,COTERRA ENERGY,0.037931339793141075,1078.3186974281607,40.90207291744484
2021,P(mv)_oos(0.5),US2091151041,CONSOLIDATED EDISON,0.061056193491127654,227.5028580761065,13.890458522479312
2021,P(mv)_oos(0.5),US65339F1012,NEXTERA ENERGY,0.0018870573548595536,2400.30467554548,4.529512591891873
2021,P(mv)_oos(0.5),NL0009432491,KONINKLIJKE VOPAK,0.018241026974126346,225.14152297796622,4.106812593636969
2021,P(mv)_oos(0.5),US6516391066,NEWMONT,0.018438156539045823,151.36331216839176,2.7908604440292666
2021,P(mv)_oos(0.5),DE0007042301,RHOEN-KLINIKUM,0.06891515556479626,29.82942650951763,2.055699568312065
2021,P(mv)_oos(0.5),US4404521001,HORMEL FOODS,0.027373342756456465,69.0557475729659,1.8902866476181321
2021,P(mv)_oos(0.5),US0584981064,BALL,0.0352202169537979,37.955691367456076,1.336807684593197
2021,P(mv)_oos(0.5),US1890541097,CLOROX,0.0970598525119432,9.98989898989899,0.9696181225688063
2021,P(vw)_oos(0.5),CA00900Q1037,AIMIA,0.006643025123461118,293.622641509434,1.9505425843641875
2021,P(vw)_oos(0.5),US1270971039,COTERRA ENERGY,0.00051728138363669,1078.3186974281607,0.5577941878069522
2021,P(vw)_oos(0.5),US0231351067,AMAZON.COM,0.017152892001008037,31.3678561067595,0.5380494481024062
2021,P(vw)_oos(0.5),US20825C1045,CONOCOPHILLIPS,0.00045229666859825346,943.3560477001704,0.42667679767680217
2021,P(vw)_oos(0.5),US5658491064,MARATHON OIL DEAD - DELIST.22/11/24,0.00033332947892315053,1130.6854580397182,0.3768907945543631
2021,P(vw)_oos(0.5),US25179M1036,DEVON ENERGY,0.0005527581499082023,655.1744061630644,0.36215299261790057
2021,P(vw)_oos(0.5),US03027X1000,AMERICAN TOWER,0.00435998833995718,79.10924578747746,0.3449153892162084
2021,P(vw)_oos(0.5),CA6744822033,OBSIDIAN ENERGY,0.0002628431487060281,1270.7708324771572,0.33401340689207654
